index	L1	L2	L3	L4	KO	Function	EC	Count
465	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to propionate II (acrylate pathway)		K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1	4
540	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1	4
578	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1	4
2884	10_TCA cycle	TCA cycle			K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1	4
3811	16_Embden Meyerhof-Parnos (EMP)	EMP modified pathway			K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit	1.2.7.1	4
771	02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K00172	porC, porG; pyruvate ferredoxin oxidoreductase gamma subunit	1.2.7.1	2
2885	10_TCA cycle	TCA cycle			K00172	porC, porG; pyruvate ferredoxin oxidoreductase gamma subunit	1.2.7.1	2
3812	16_Embden Meyerhof-Parnos (EMP)	EMP modified pathway			K00172	porC, porG; pyruvate ferredoxin oxidoreductase gamma subunit	1.2.7.1	2
34	01_Fermentation	Acetylene degradation			K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
84	01_Fermentation	Heterolactic fermentation			K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
96	01_Fermentation	Lysine fermentation to acetate and butyrate			K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
153	01_Fermentation	Mixed acid fermentation			K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
296	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
310	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
312	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
321	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
329	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
354	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VII		K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
501	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
773	02_Homoacetogenesis	Acetate formation from acetyl-coA I			K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
1068	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00640	cysE; serine O-acetyltransferase	2.3.1.30	2
19	01_Fermentation	Bifidobacterium shunt			K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6	1
76	01_Fermentation	Heterolactic fermentation			K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6	1
224	01_Fermentation	Homolactic fermentation			K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6	1
692	02_Homoacetogenesis	Glycolysis			K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6	1
5044	20_Hydrolysis of polymers	Xylose			K00874	kdgK; 2-dehydro-3-deoxygluconokinase	2.7.1.45	1
189	01_Fermentation	Pyruvate fermentation to butanol			K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
368	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetone		K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
477	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
547	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
631	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum solventogenic fermentation		K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
809	05_Fatty acid oxidation	Fatty acid beta-oxidation I			K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
823	05_Fatty acid oxidation	Fatty acid beta-oxidation I			K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
841	05_Fatty acid oxidation	Fatty acid beta-oxidation II (core pathway)			K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
868	05_Fatty acid oxidation	Fatty acid beta-oxidation IV (unsaturated)			K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
886	05_Fatty acid oxidation	Fatty acid activation			K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
960	06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
1278	06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	1.1.1.35 4.2.1.17 5.1.2.3	8
974	06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K07515	HADHA; enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase	4.2.1.17 1.1.1.211	4
1291	06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K07515	HADHA; enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase	4.2.1.17 1.1.1.211	4
1826	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K07515	HADHA; enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase	4.2.1.17 1.1.1.211	4
120	01_Fermentation	Mixed acid fermentation			K02472	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	1.1.1.336	2
162	01_Fermentation	Pyruvate fermentation to butanol			K02472	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	1.1.1.336	2
508	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K02472	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	1.1.1.336	2
579	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K02472	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	1.1.1.336	2
659	02_Homoacetogenesis	Glycolysis			K02472	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	1.1.1.336	2
2227	07_Nucleic acid metabolism	Purine metabolism			K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3 3.5.4.10	2
919	06_Amino acid utilization biosynthesis metabolism	Lysine degradation IX			K05821	ARO9; aromatic amino acid aminotransferase II	2.6.1.58 2.6.1.28	1
920	06_Amino acid utilization biosynthesis metabolism	Lysine degradation X			K05821	ARO9; aromatic amino acid aminotransferase II	2.6.1.58 2.6.1.28	1
1160	06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K05821	ARO9; aromatic amino acid aminotransferase II	2.6.1.58 2.6.1.28	1
1341	06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K05821	ARO9; aromatic amino acid aminotransferase II	2.6.1.58 2.6.1.28	1
1605	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to aspartate and asparagine		K05821	ARO9; aromatic amino acid aminotransferase II	2.6.1.58 2.6.1.28	1
2218	07_Nucleic acid metabolism	Purine metabolism			K00088	IMPDH, guaB; IMP dehydrogenase	1.1.1.205	2
5531	21_Cellular response to stress	Cellular response to osmotic stress			K11629	bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS	2.7.13.3	4
5948	21_Cellular response to stress	Regulation of response to osmotic stress			K11629	bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS	2.7.13.3	4
6511	21_Cellular response to stress	Response to osmotic stress			K11629	bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS	2.7.13.3	4
1900	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K03826	yiaC; putative acetyltransferase	2.3.1.-	1
4154	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K03826	yiaC; putative acetyltransferase	2.3.1.-	1
4359	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K10916	cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS	2.7.13.3 3.1.3.-	1
5518	21_Cellular response to stress	Cellular response to osmotic stress			K10916	cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS	2.7.13.3 3.1.3.-	1
5935	21_Cellular response to stress	Regulation of response to osmotic stress			K10916	cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS	2.7.13.3 3.1.3.-	1
6498	21_Cellular response to stress	Response to osmotic stress			K10916	cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS	2.7.13.3 3.1.3.-	1
5738	21_Cellular response to stress	Cellular response to stress			K06103	CASK; calcium/calmodulin-dependent serine protein kinase	2.7.11.1	1
6026	21_Cellular response to stress	Regulation of translational initiation in response to osmotic stress			K06103	CASK; calcium/calmodulin-dependent serine protein kinase	2.7.11.1	1
6333	21_Cellular response to stress	Response to osmotic stress			K06103	CASK; calcium/calmodulin-dependent serine protein kinase	2.7.11.1	1
3229	12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	PEPtides/nickel transporter [mD:m00239]	K02033	ABC.PE.P; peptide/nickel transport system permease protein		3
5658	21_Cellular response to stress	Cellular response to stress			K08325	yqhD; NADP-dependent alcohol dehydrogenase	1.1.-.-	2
948	06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K01849	E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain	5.4.99.2	1
2005	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K01849	E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain	5.4.99.2	1
1411	06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00931	proB; glutamate 5-kinase	2.7.2.11	2
1634	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00931	proB; glutamate 5-kinase	2.7.2.11	2
1758	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00931	proB; glutamate 5-kinase	2.7.2.11	2
2025	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K02510	hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	4.1.2.52	1
1316	06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K00800	aroA; 3-phosphoshikimate 1-carboxyvinyltransferase	2.5.1.19	7
1759	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00800	aroA; 3-phosphoshikimate 1-carboxyvinyltransferase	2.5.1.19	7
36	01_Fermentation	Glutamate degradation V (via hydroxyglutarate)			K00109	L2HGDH; 2-hydroxyglutarate dehydrogenase	1.1.99.2	1
304	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K00138	aldB; aldehyde dehydrogenase	1.2.1.-	1
320	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K00138	aldB; aldehyde dehydrogenase	1.2.1.-	1
337	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K00138	aldB; aldehyde dehydrogenase	1.2.1.-	1
1623	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00138	aldB; aldehyde dehydrogenase	1.2.1.-	1
5525	21_Cellular response to stress	Cellular response to osmotic stress			K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	27
5942	21_Cellular response to stress	Regulation of response to osmotic stress			K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	27
6505	21_Cellular response to stress	Response to osmotic stress			K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	27
5721	21_Cellular response to stress	Cellular response to stress			K04688	RPS6KB; ribosomal protein S6 kinase beta	2.7.11.1	3
6009	21_Cellular response to stress	Regulation of translational initiation in response to osmotic stress			K04688	RPS6KB; ribosomal protein S6 kinase beta	2.7.11.1	3
6316	21_Cellular response to stress	Response to osmotic stress			K04688	RPS6KB; ribosomal protein S6 kinase beta	2.7.11.1	3
3512	12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Fructose-specific II-like component [mD:m00306]	K11203	fryC, frvB; fructose-like PTS system EIIC or EIIBC or EIIABC component		13
128	01_Fermentation	Mixed acid fermentation			K10978	aksF; methanogen homoisocitrate dehydrogenase	1.1.1.87 1.1.1.-	1
170	01_Fermentation	Pyruvate fermentation to butanol			K10978	aksF; methanogen homoisocitrate dehydrogenase	1.1.1.87 1.1.1.-	1
516	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K10978	aksF; methanogen homoisocitrate dehydrogenase	1.1.1.87 1.1.1.-	1
587	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K10978	aksF; methanogen homoisocitrate dehydrogenase	1.1.1.87 1.1.1.-	1
667	02_Homoacetogenesis	Glycolysis			K10978	aksF; methanogen homoisocitrate dehydrogenase	1.1.1.87 1.1.1.-	1
1018	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	1
4878	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Murein		K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	1
2966	11_Nitrogen cycle	Nitrogenated compounds Reduction	Denitrification	Nitrous oxide to nitrogen	K00376	nosZ; nitrous-oxide reductase	1.7.2.4	2
5430	21_Cellular response to stress	Cellular response to osmotic stress			K12854	SNRNP200, BRR2; pre-mRNA-splicing helicase BRR2	3.6.4.13	1
5757	21_Cellular response to stress	Cellular response to stress			K08790	STK38, NDR; serine/threonine kinase 38	2.7.11.1	2
6045	21_Cellular response to stress	Regulation of translational initiation in response to osmotic stress			K08790	STK38, NDR; serine/threonine kinase 38	2.7.11.1	2
6352	21_Cellular response to stress	Response to osmotic stress			K08790	STK38, NDR; serine/threonine kinase 38	2.7.11.1	2
5409	21_Cellular response to stress	Cellular response to osmotic stress			K07637	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ	2.7.13.3	2
5881	21_Cellular response to stress	Regulation of response to osmotic stress			K07637	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ	2.7.13.3	2
6444	21_Cellular response to stress	Response to osmotic stress			K07637	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ	2.7.13.3	2
3632	14_Methanogenesis	From formate			K00205	fwdF, fmdF; 4Fe-4S ferredoxin		2
3681	14_Methanogenesis	From CO2			K00205	fwdF, fmdF; 4Fe-4S ferredoxin		2
4270	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12996	rgpA; rhamnosyltransferase	2.4.1.-	1
4493	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K12996	rgpA; rhamnosyltransferase	2.4.1.-	1
4636	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K12996	rgpA; rhamnosyltransferase	2.4.1.-	1
4823	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K12996	rgpA; rhamnosyltransferase	2.4.1.-	1
5170	20_Hydrolysis of polymers	Mannose			K12996	rgpA; rhamnosyltransferase	2.4.1.-	1
