JACQFO010000126.1_orf8889	6140484221ee7bf8a725c58fa78b5822	443	ProSiteProfiles	PS50850	Major facilitator superfamily (MFS) profile.	65	443	27.498711	T	24-06-2023	IPR020846	Major facilitator superfamily domain
JACQFO010000034.1_orf14473	a0f762976af2da71ae03a71d9a00a4ac	252	MobiDBLite	mobidb-lite	consensus disorder prediction	1	65	-	T	24-06-2023	-	-
JACQFO010000034.1_orf14473	a0f762976af2da71ae03a71d9a00a4ac	252	MobiDBLite	mobidb-lite	consensus disorder prediction	209	240	-	T	24-06-2023	-	-
JACQFO010000034.1_orf14473	a0f762976af2da71ae03a71d9a00a4ac	252	MobiDBLite	mobidb-lite	consensus disorder prediction	25	49	-	T	24-06-2023	-	-
JACQFO010000023.1_orf11849	f28ef195b0f8b502b8f591a77d475c37	315	FunFam	G3DSA:3.20.10.10:FF:000002	D-alanine aminotransferase	140	301	1.5E-43	T	24-06-2023	-	-
JACQFO010000023.1_orf11849	f28ef195b0f8b502b8f591a77d475c37	315	Gene3D	G3DSA:3.20.10.10	-	141	313	1.2E-53	T	24-06-2023	IPR043132	Branched-chain-amino-acid aminotransferase-like, C-terminal
JACQFO010000023.1_orf11849	f28ef195b0f8b502b8f591a77d475c37	315	FunFam	G3DSA:3.30.470.10:FF:000006	Branched-chain-amino-acid aminotransferase	15	139	3.7E-51	T	24-06-2023	-	-
JACQFO010000023.1_orf11849	f28ef195b0f8b502b8f591a77d475c37	315	PANTHER	PTHR42743	AMINO-ACID AMINOTRANSFERASE	18	301	2.2E-69	T	24-06-2023	-	-
JACQFO010000023.1_orf11849	f28ef195b0f8b502b8f591a77d475c37	315	CDD	cd01558	D-AAT_like	21	294	7.54739E-111	T	24-06-2023	-	-
JACQFO010000023.1_orf11849	f28ef195b0f8b502b8f591a77d475c37	315	ProSitePatterns	PS00770	Aminotransferases class-IV signature.	199	228	-	T	24-06-2023	IPR018300	Aminotransferase, class IV, conserved site
JACQFO010000023.1_orf11849	f28ef195b0f8b502b8f591a77d475c37	315	TIGRFAM	TIGR01122	ilvE_I: branched-chain amino acid aminotransferase	21	301	2.1E-90	T	24-06-2023	IPR005785	Branched-chain amino acid aminotransferase I
JACQFO010000023.1_orf11849	f28ef195b0f8b502b8f591a77d475c37	315	Pfam	PF01063	Amino-transferase class IV	46	272	1.2E-58	T	24-06-2023	IPR001544	Aminotransferase class IV
JACQFO010000023.1_orf11849	f28ef195b0f8b502b8f591a77d475c37	315	Gene3D	G3DSA:3.30.470.10	-	16	139	3.6E-43	T	24-06-2023	IPR043131	Branched-chain-amino-acid aminotransferase-like, N-terminal
JACQFO010000023.1_orf11849	f28ef195b0f8b502b8f591a77d475c37	315	SUPERFAMILY	SSF56752	D-aminoacid aminotransferase-like PLP-dependent enzymes	19	300	3.79E-86	T	24-06-2023	IPR036038	Aminotransferase-like, PLP-dependent enzymes
JACQFO010000018.1_orf9291	e5f45a9cdc8e9b08ed7aa9870f28eec1	214	MobiDBLite	mobidb-lite	consensus disorder prediction	1	214	-	T	24-06-2023	-	-
JACQFO010000018.1_orf9291	e5f45a9cdc8e9b08ed7aa9870f28eec1	214	MobiDBLite	mobidb-lite	consensus disorder prediction	47	98	-	T	24-06-2023	-	-
JACQFO010000018.1_orf9291	e5f45a9cdc8e9b08ed7aa9870f28eec1	214	MobiDBLite	mobidb-lite	consensus disorder prediction	179	195	-	T	24-06-2023	-	-
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	36	96	8.78E-17	T	24-06-2023	IPR036390	Winged helix DNA-binding domain superfamily
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	CDD	cd00090	HTH_ARSR	37	107	8.8918E-5	T	24-06-2023	IPR011991	ArsR-like helix-turn-helix domain
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	Gene3D	G3DSA:1.10.10.10	-	34	86	1.4E-17	T	24-06-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	SUPERFAMILY	SSF54909	Dimeric alpha+beta barrel	96	177	3.75E-14	T	24-06-2023	IPR011008	Dimeric alpha-beta barrel
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	Pfam	PF01037	Lrp/AsnC ligand binding domain	104	171	7.6E-14	T	24-06-2023	IPR019887	Transcription regulator AsnC/Lrp, ligand binding domain
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	ProSiteProfiles	PS50956	AsnC-type HTH domain profile.	36	97	30.18623	T	24-06-2023	IPR000485	AsnC-type HTH domain
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	SMART	SM00344	asnc	36	142	5.3E-33	T	24-06-2023	IPR019888	Transcription regulator AsnC-like
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	Gene3D	G3DSA:3.30.70.920	-	88	181	4.7E-20	T	24-06-2023	-	-
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	PRINTS	PR00033	AsnC bacterial regulatory protein HTH signature	36	52	3.9E-11	T	24-06-2023	IPR000485	AsnC-type HTH domain
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	PRINTS	PR00033	AsnC bacterial regulatory protein HTH signature	63	82	3.9E-11	T	24-06-2023	IPR000485	AsnC-type HTH domain
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	PRINTS	PR00033	AsnC bacterial regulatory protein HTH signature	52	63	3.9E-11	T	24-06-2023	IPR000485	AsnC-type HTH domain
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	Pfam	PF13412	Winged helix-turn-helix DNA-binding	37	83	1.3E-13	T	24-06-2023	-	-
JACQFO010000137.1_orf11172	cf2c56ad61431ed998404a451dc53999	181	PANTHER	PTHR30154	LEUCINE-RESPONSIVE REGULATORY PROTEIN	36	176	2.5E-31	T	24-06-2023	-	-
JACQFO010000078.1_orf25536	33907f192154709657a25dda66cb318b	222	ProSiteProfiles	PS51440	Triosephosphate isomerase (TIM) family profile.	2	216	36.054688	T	24-06-2023	IPR000652	Triosephosphate isomerase
JACQFO010000078.1_orf25536	33907f192154709657a25dda66cb318b	222	Pfam	PF00121	Triosephosphate isomerase	4	210	3.5E-26	T	24-06-2023	IPR000652	Triosephosphate isomerase
JACQFO010000078.1_orf25536	33907f192154709657a25dda66cb318b	222	PANTHER	PTHR21139	TRIOSEPHOSPHATE ISOMERASE	22	123	4.5E-9	T	24-06-2023	IPR000652	Triosephosphate isomerase
JACQFO010000078.1_orf25536	33907f192154709657a25dda66cb318b	222	ProSitePatterns	PS00171	Triosephosphate isomerase active site.	138	148	-	T	24-06-2023	IPR020861	Triosephosphate isomerase, active site
JACQFO010000078.1_orf25536	33907f192154709657a25dda66cb318b	222	SUPERFAMILY	SSF51351	Triosephosphate isomerase (TIM)	2	218	4.06E-34	T	24-06-2023	IPR035990	Triosephosphate isomerase superfamily
JACQFO010000078.1_orf25536	33907f192154709657a25dda66cb318b	222	CDD	cd04722	TIM_phosphate_binding	15	202	4.23493E-7	T	24-06-2023	-	-
JACQFO010000078.1_orf25536	33907f192154709657a25dda66cb318b	222	TIGRFAM	TIGR00419	tim: triose-phosphate isomerase	5	208	1.7E-41	T	24-06-2023	IPR000652	Triosephosphate isomerase
JACQFO010000078.1_orf25536	33907f192154709657a25dda66cb318b	222	Gene3D	G3DSA:3.20.20.70	Aldolase class I	1	222	8.1E-71	T	24-06-2023	IPR013785	Aldolase-type TIM barrel
JACQFO010000102.1_orf3738	e2a5688be9bf8d7172615ce99658e114	352	MobiDBLite	mobidb-lite	consensus disorder prediction	301	335	-	T	24-06-2023	-	-
JACQFO010000102.1_orf3738	e2a5688be9bf8d7172615ce99658e114	352	MobiDBLite	mobidb-lite	consensus disorder prediction	55	97	-	T	24-06-2023	-	-
JACQFO010000102.1_orf3738	e2a5688be9bf8d7172615ce99658e114	352	MobiDBLite	mobidb-lite	consensus disorder prediction	308	322	-	T	24-06-2023	-	-
JACQFO010000102.1_orf3738	e2a5688be9bf8d7172615ce99658e114	352	MobiDBLite	mobidb-lite	consensus disorder prediction	55	69	-	T	24-06-2023	-	-
JACQFO010000067.1_orf19997	dad20ba9ceeccb485bf22dc8e706cf95	254	MobiDBLite	mobidb-lite	consensus disorder prediction	216	254	-	T	24-06-2023	-	-
JACQFO010000067.1_orf19997	dad20ba9ceeccb485bf22dc8e706cf95	254	MobiDBLite	mobidb-lite	consensus disorder prediction	32	46	-	T	24-06-2023	-	-
JACQFO010000067.1_orf19997	dad20ba9ceeccb485bf22dc8e706cf95	254	MobiDBLite	mobidb-lite	consensus disorder prediction	59	82	-	T	24-06-2023	-	-
JACQFO010000067.1_orf19997	dad20ba9ceeccb485bf22dc8e706cf95	254	MobiDBLite	mobidb-lite	consensus disorder prediction	237	254	-	T	24-06-2023	-	-
JACQFO010000067.1_orf19997	dad20ba9ceeccb485bf22dc8e706cf95	254	MobiDBLite	mobidb-lite	consensus disorder prediction	31	83	-	T	24-06-2023	-	-
JACQFO010000122.1_orf7183	3f2171a6e6aba025a2357f71ba24f23e	350	MobiDBLite	mobidb-lite	consensus disorder prediction	298	323	-	T	24-06-2023	-	-
JACQFO010000122.1_orf7183	3f2171a6e6aba025a2357f71ba24f23e	350	MobiDBLite	mobidb-lite	consensus disorder prediction	1	182	-	T	24-06-2023	-	-
JACQFO010000122.1_orf7183	3f2171a6e6aba025a2357f71ba24f23e	350	MobiDBLite	mobidb-lite	consensus disorder prediction	41	55	-	T	24-06-2023	-	-
JACQFO010000122.1_orf7183	3f2171a6e6aba025a2357f71ba24f23e	350	MobiDBLite	mobidb-lite	consensus disorder prediction	158	182	-	T	24-06-2023	-	-
JACQFO010000122.1_orf7183	3f2171a6e6aba025a2357f71ba24f23e	350	MobiDBLite	mobidb-lite	consensus disorder prediction	69	138	-	T	24-06-2023	-	-
JACQFO010000122.1_orf7183	3f2171a6e6aba025a2357f71ba24f23e	350	MobiDBLite	mobidb-lite	consensus disorder prediction	277	350	-	T	24-06-2023	-	-
JACQFO010000122.1_orf7183	3f2171a6e6aba025a2357f71ba24f23e	350	MobiDBLite	mobidb-lite	consensus disorder prediction	207	227	-	T	24-06-2023	-	-
JACQFO010000071.1_orf21802	4f2b45ab9b88281c1f74c4ba3bebea18	459	MobiDBLite	mobidb-lite	consensus disorder prediction	144	160	-	T	24-06-2023	-	-
JACQFO010000071.1_orf21802	4f2b45ab9b88281c1f74c4ba3bebea18	459	MobiDBLite	mobidb-lite	consensus disorder prediction	136	172	-	T	24-06-2023	-	-
JACQFO010000071.1_orf21802	4f2b45ab9b88281c1f74c4ba3bebea18	459	MobiDBLite	mobidb-lite	consensus disorder prediction	1	30	-	T	24-06-2023	-	-
JACQFO010000071.1_orf21802	4f2b45ab9b88281c1f74c4ba3bebea18	459	MobiDBLite	mobidb-lite	consensus disorder prediction	1	21	-	T	24-06-2023	-	-
JACQFO010000041.1_orf15971	0447ddeec0d574f45595fa64ae912678	350	Gene3D	G3DSA:3.50.50.60	-	14	310	1.1E-15	T	24-06-2023	IPR036188	FAD/NAD(P)-binding domain superfamily
JACQFO010000041.1_orf15971	0447ddeec0d574f45595fa64ae912678	350	PANTHER	PTHR42685	GERANYLGERANYL DIPHOSPHATE REDUCTASE	15	331	2.0E-21	T	24-06-2023	-	-
JACQFO010000041.1_orf15971	0447ddeec0d574f45595fa64ae912678	350	SUPERFAMILY	SSF51905	FAD/NAD(P)-binding domain	15	314	8.2E-12	T	24-06-2023	IPR036188	FAD/NAD(P)-binding domain superfamily
JACQFO010000066.1_orf20385	2480d8a1e81b509a48ad117287c8f241	198	MobiDBLite	mobidb-lite	consensus disorder prediction	15	53	-	T	24-06-2023	-	-
JACQFO010000066.1_orf20385	2480d8a1e81b509a48ad117287c8f241	198	MobiDBLite	mobidb-lite	consensus disorder prediction	171	198	-	T	24-06-2023	-	-
JACQFO010000066.1_orf20385	2480d8a1e81b509a48ad117287c8f241	198	MobiDBLite	mobidb-lite	consensus disorder prediction	89	110	-	T	24-06-2023	-	-
JACQFO010000066.1_orf20385	2480d8a1e81b509a48ad117287c8f241	198	MobiDBLite	mobidb-lite	consensus disorder prediction	85	198	-	T	24-06-2023	-	-
JACQFO010000028.1_orf13976	c463b5f0ad49288f488cfcdab2d8c0a7	202	MobiDBLite	mobidb-lite	consensus disorder prediction	34	55	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	286	331	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	1	241	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	105	133	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	353	368	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	369	384	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	82	104	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	255	390	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	196	210	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	511	554	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	408	435	-	T	24-06-2023	-	-
JACQFO010000062.1_orf20725	1eec4615517a97041d36a353908fabf8	554	MobiDBLite	mobidb-lite	consensus disorder prediction	172	186	-	T	24-06-2023	-	-
JACQFO010000007.1_orf2971	5d745e3d8e06295ba588b7210f6c2009	492	Pfam	PF05753	Translocon-associated protein beta (TRAPB)	303	387	1.1E-6	T	24-06-2023	-	-
JACQFO010000016.1_orf4861	a5d7ae9b0e5e65749e501e8ebe8d22a5	285	MobiDBLite	mobidb-lite	consensus disorder prediction	40	57	-	T	24-06-2023	-	-
JACQFO010000016.1_orf4861	a5d7ae9b0e5e65749e501e8ebe8d22a5	285	MobiDBLite	mobidb-lite	consensus disorder prediction	136	160	-	T	24-06-2023	-	-
JACQFO010000016.1_orf4861	a5d7ae9b0e5e65749e501e8ebe8d22a5	285	MobiDBLite	mobidb-lite	consensus disorder prediction	270	285	-	T	24-06-2023	-	-
JACQFO010000016.1_orf4861	a5d7ae9b0e5e65749e501e8ebe8d22a5	285	MobiDBLite	mobidb-lite	consensus disorder prediction	235	285	-	T	24-06-2023	-	-
JACQFO010000016.1_orf4861	a5d7ae9b0e5e65749e501e8ebe8d22a5	285	MobiDBLite	mobidb-lite	consensus disorder prediction	39	67	-	T	24-06-2023	-	-
JACQFO010000112.1_orf4612	a6e2fb819e3932368ff5f709456ad28a	240	MobiDBLite	mobidb-lite	consensus disorder prediction	53	87	-	T	24-06-2023	-	-
JACQFO010000115.1_orf5521	2b633eb097d9cf88910b8de8c9110591	320	MobiDBLite	mobidb-lite	consensus disorder prediction	93	139	-	T	24-06-2023	-	-
JACQFO010000115.1_orf5521	2b633eb097d9cf88910b8de8c9110591	320	MobiDBLite	mobidb-lite	consensus disorder prediction	274	320	-	T	24-06-2023	-	-
JACQFO010000115.1_orf5521	2b633eb097d9cf88910b8de8c9110591	320	MobiDBLite	mobidb-lite	consensus disorder prediction	7	27	-	T	24-06-2023	-	-
JACQFO010000115.1_orf5521	2b633eb097d9cf88910b8de8c9110591	320	MobiDBLite	mobidb-lite	consensus disorder prediction	93	133	-	T	24-06-2023	-	-
JACQFO010000115.1_orf5521	2b633eb097d9cf88910b8de8c9110591	320	MobiDBLite	mobidb-lite	consensus disorder prediction	199	222	-	T	24-06-2023	-	-
JACQFO010000115.1_orf5521	2b633eb097d9cf88910b8de8c9110591	320	MobiDBLite	mobidb-lite	consensus disorder prediction	7	37	-	T	24-06-2023	-	-
JACQFO010000115.1_orf5521	2b633eb097d9cf88910b8de8c9110591	320	MobiDBLite	mobidb-lite	consensus disorder prediction	285	299	-	T	24-06-2023	-	-
JACQFO010000035.1_orf13158	87a2d2eb4bce4c588c15ab30f7e24c35	413	Gene3D	G3DSA:3.20.20.140	-	4	241	3.3E-5	T	24-06-2023	-	-
JACQFO010000035.1_orf13158	87a2d2eb4bce4c588c15ab30f7e24c35	413	PANTHER	PTHR40084	PHOSPHOHYDROLASE, PHP FAMILY	9	409	6.8E-117	T	24-06-2023	-	-
JACQFO010000035.1_orf13158	87a2d2eb4bce4c588c15ab30f7e24c35	413	SUPERFAMILY	SSF89550	PHP domain-like	9	250	3.81E-9	T	24-06-2023	IPR016195	Polymerase/histidinol phosphatase-like
JACQFO010000035.1_orf13158	87a2d2eb4bce4c588c15ab30f7e24c35	413	CDD	cd19067	PfuEndoQ-like	12	408	0.0	T	24-06-2023	-	-
JACQFO010000004.1_orf4383	9aa27b7b58dad81b7902bb1b1461738c	783	MobiDBLite	mobidb-lite	consensus disorder prediction	183	197	-	T	24-06-2023	-	-
JACQFO010000004.1_orf4383	9aa27b7b58dad81b7902bb1b1461738c	783	MobiDBLite	mobidb-lite	consensus disorder prediction	514	562	-	T	24-06-2023	-	-
JACQFO010000004.1_orf4383	9aa27b7b58dad81b7902bb1b1461738c	783	MobiDBLite	mobidb-lite	consensus disorder prediction	141	197	-	T	24-06-2023	-	-
JACQFO010000004.1_orf4383	9aa27b7b58dad81b7902bb1b1461738c	783	MobiDBLite	mobidb-lite	consensus disorder prediction	242	261	-	T	24-06-2023	-	-
JACQFO010000004.1_orf4383	9aa27b7b58dad81b7902bb1b1461738c	783	MobiDBLite	mobidb-lite	consensus disorder prediction	744	783	-	T	24-06-2023	-	-
JACQFO010000004.1_orf4383	9aa27b7b58dad81b7902bb1b1461738c	783	MobiDBLite	mobidb-lite	consensus disorder prediction	520	545	-	T	24-06-2023	-	-
JACQFO010000004.1_orf4383	9aa27b7b58dad81b7902bb1b1461738c	783	MobiDBLite	mobidb-lite	consensus disorder prediction	1	126	-	T	24-06-2023	-	-
JACQFO010000004.1_orf4383	9aa27b7b58dad81b7902bb1b1461738c	783	MobiDBLite	mobidb-lite	consensus disorder prediction	1	30	-	T	24-06-2023	-	-
JACQFO010000004.1_orf4383	9aa27b7b58dad81b7902bb1b1461738c	783	MobiDBLite	mobidb-lite	consensus disorder prediction	141	167	-	T	24-06-2023	-	-
JACQFO010000138.1_orf11271	1b330b5d931fe26e0dbbc0089813f105	220	MobiDBLite	mobidb-lite	consensus disorder prediction	19	161	-	T	24-06-2023	-	-
JACQFO010000138.1_orf11271	1b330b5d931fe26e0dbbc0089813f105	220	MobiDBLite	mobidb-lite	consensus disorder prediction	191	220	-	T	24-06-2023	-	-
JACQFO010000138.1_orf11271	1b330b5d931fe26e0dbbc0089813f105	220	MobiDBLite	mobidb-lite	consensus disorder prediction	66	90	-	T	24-06-2023	-	-
JACQFO010000138.1_orf11271	1b330b5d931fe26e0dbbc0089813f105	220	MobiDBLite	mobidb-lite	consensus disorder prediction	107	150	-	T	24-06-2023	-	-
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	Pfam	PF00206	Lyase	28	322	2.9E-81	T	24-06-2023	IPR022761	Fumarate lyase, N-terminal
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	Gene3D	G3DSA:1.10.40.30	-	388	446	3.0E-8	T	24-06-2023	-	-
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	PRINTS	PR00149	Fumarate lyase superfamily signature	158	176	2.7E-24	T	24-06-2023	IPR000362	Fumarate lyase family
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	PRINTS	PR00149	Fumarate lyase superfamily signature	297	313	2.7E-24	T	24-06-2023	IPR000362	Fumarate lyase family
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	PRINTS	PR00149	Fumarate lyase superfamily signature	112	130	2.7E-24	T	24-06-2023	IPR000362	Fumarate lyase family
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	PRINTS	PR00149	Fumarate lyase superfamily signature	249	276	2.7E-24	T	24-06-2023	IPR000362	Fumarate lyase family
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	ProSitePatterns	PS00163	Fumarate lyases signature.	297	306	-	T	24-06-2023	IPR020557	Fumarate lyase, conserved site
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	PANTHER	PTHR11444	ASPARTATEAMMONIA/ARGININOSUCCINATE/ADENYLOSUCCINATE LYASE	20	440	4.6E-121	T	24-06-2023	IPR005677	Fumarate hydratase, class II
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	SUPERFAMILY	SSF48557	L-aspartase-like	18	435	3.3E-95	T	24-06-2023	IPR008948	L-Aspartase-like
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	Gene3D	G3DSA:1.10.275.10	-	7	116	1.2E-29	T	24-06-2023	IPR024083	Fumarase/histidase, N-terminal
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	Gene3D	G3DSA:1.20.200.10	Fumarase/aspartase (Central domain)	117	385	1.6E-61	T	24-06-2023	-	-
JACQFO010000068.1_orf22942	226d49bd13ec9aeb5a429a88e6cd1a09	447	Pfam	PF10415	Fumarase C C-terminus	388	439	4.9E-9	T	24-06-2023	IPR018951	Fumarase C, C-terminal
JACQFO010000041.1_orf16033	352ac13f2cf45fa9cd13cd62036c2891	409	MobiDBLite	mobidb-lite	consensus disorder prediction	173	197	-	T	24-06-2023	-	-
JACQFO010000041.1_orf16033	352ac13f2cf45fa9cd13cd62036c2891	409	MobiDBLite	mobidb-lite	consensus disorder prediction	237	252	-	T	24-06-2023	-	-
JACQFO010000041.1_orf16033	352ac13f2cf45fa9cd13cd62036c2891	409	MobiDBLite	mobidb-lite	consensus disorder prediction	49	83	-	T	24-06-2023	-	-
JACQFO010000041.1_orf16033	352ac13f2cf45fa9cd13cd62036c2891	409	MobiDBLite	mobidb-lite	consensus disorder prediction	141	166	-	T	24-06-2023	-	-
JACQFO010000041.1_orf16033	352ac13f2cf45fa9cd13cd62036c2891	409	MobiDBLite	mobidb-lite	consensus disorder prediction	15	409	-	T	24-06-2023	-	-
JACQFO010000041.1_orf16033	352ac13f2cf45fa9cd13cd62036c2891	409	MobiDBLite	mobidb-lite	consensus disorder prediction	313	372	-	T	24-06-2023	-	-
JACQFO010000041.1_orf16033	352ac13f2cf45fa9cd13cd62036c2891	409	MobiDBLite	mobidb-lite	consensus disorder prediction	98	114	-	T	24-06-2023	-	-
JACQFO010000041.1_orf16033	352ac13f2cf45fa9cd13cd62036c2891	409	MobiDBLite	mobidb-lite	consensus disorder prediction	284	303	-	T	24-06-2023	-	-
JACQFO010000041.1_orf16033	352ac13f2cf45fa9cd13cd62036c2891	409	MobiDBLite	mobidb-lite	consensus disorder prediction	253	283	-	T	24-06-2023	-	-
JACQFO010000069.1_orf23272	f7ec7ba62ea400e56c4c94c0403bbfc8	397	MobiDBLite	mobidb-lite	consensus disorder prediction	1	23	-	T	24-06-2023	-	-
JACQFO010000069.1_orf23272	f7ec7ba62ea400e56c4c94c0403bbfc8	397	ProSiteProfiles	PS51464	SIS domain profile.	91	226	15.019923	T	24-06-2023	IPR001347	SIS domain
JACQFO010000069.1_orf23272	f7ec7ba62ea400e56c4c94c0403bbfc8	397	Gene3D	G3DSA:3.40.50.10490	-	92	229	1.1E-26	T	24-06-2023	-	-
JACQFO010000069.1_orf23272	f7ec7ba62ea400e56c4c94c0403bbfc8	397	SUPERFAMILY	SSF53697	SIS domain	108	391	1.02E-46	T	24-06-2023	IPR046348	SIS domain superfamily
JACQFO010000069.1_orf23272	f7ec7ba62ea400e56c4c94c0403bbfc8	397	Gene3D	G3DSA:3.40.50.10490	-	248	397	1.8E-32	T	24-06-2023	-	-
JACQFO010000069.1_orf23272	f7ec7ba62ea400e56c4c94c0403bbfc8	397	Pfam	PF10432	Bacterial phospho-glucose isomerase C-terminal SIS domain	251	396	5.3E-37	T	24-06-2023	IPR019490	Bifunctional glucose-6-phosphate/mannose-6-phosphate isomerase, C-terminal
JACQFO010000069.1_orf23272	f7ec7ba62ea400e56c4c94c0403bbfc8	397	CDD	cd05637	SIS_PGI_PMI_2	252	384	6.23678E-29	T	24-06-2023	IPR019490	Bifunctional glucose-6-phosphate/mannose-6-phosphate isomerase, C-terminal
JACQFO010000075.1_orf24003	a7876a99a5e82ca941dcc8aa47d5f611	440	MobiDBLite	mobidb-lite	consensus disorder prediction	52	72	-	T	24-06-2023	-	-
JACQFO010000075.1_orf24003	a7876a99a5e82ca941dcc8aa47d5f611	440	MobiDBLite	mobidb-lite	consensus disorder prediction	1	25	-	T	24-06-2023	-	-
JACQFO010000075.1_orf24003	a7876a99a5e82ca941dcc8aa47d5f611	440	MobiDBLite	mobidb-lite	consensus disorder prediction	83	107	-	T	24-06-2023	-	-
JACQFO010000075.1_orf24003	a7876a99a5e82ca941dcc8aa47d5f611	440	MobiDBLite	mobidb-lite	consensus disorder prediction	1	110	-	T	24-06-2023	-	-
JACQFO010000109.1_orf5038	e7ca8e2966e62d7ea2eb6d4ffa90d22d	571	MobiDBLite	mobidb-lite	consensus disorder prediction	549	571	-	T	24-06-2023	-	-
JACQFO010000109.1_orf5038	e7ca8e2966e62d7ea2eb6d4ffa90d22d	571	Gene3D	G3DSA:3.50.7.10	GroEL	239	390	8.8E-206	T	24-06-2023	IPR027409	GroEL-like apical domain superfamily
JACQFO010000109.1_orf5038	e7ca8e2966e62d7ea2eb6d4ffa90d22d	571	SUPERFAMILY	SSF54849	GroEL-intermediate domain like	171	426	1.07E-30	T	24-06-2023	IPR027410	TCP-1-like chaperonin intermediate domain superfamily
JACQFO010000109.1_orf5038	e7ca8e2966e62d7ea2eb6d4ffa90d22d	571	SUPERFAMILY	SSF48592	GroEL equatorial domain-like	40	546	2.75E-88	T	24-06-2023	IPR027413	GroEL-like equatorial domain superfamily
JACQFO010000109.1_orf5038	e7ca8e2966e62d7ea2eb6d4ffa90d22d	571	TIGRFAM	TIGR02339	thermosome_arch: thermosome, various subunits, archaeal	30	547	1.1E-230	T	24-06-2023	IPR012714	Thermosome, archaeal
