L1	L2	L3	KO	Function	EC	Count
Posttranslational modification, protein turnover, chaperones	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family		COG1999	Sco1:		1
Transcription	Bifunctional DNA-binding transcriptional regulator of stationary/sporulation/toxin gene expression and antitoxin component of the YhaV-PrlF toxin-antitoxin module		COG2002	AbrB:		1
Defense mechanisms	Bifunctional DNA-binding transcriptional regulator of stationary/sporulation/toxin gene expression and antitoxin component of the YhaV-PrlF toxin-antitoxin module		COG2002	AbrB:		1
Replication, recombination and repair	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif		COG2003	RadC:		1
Transcription	DNA-binding transcriptional regulator ModE (molybdenum-dependent)		COG2005	ModE:		1
Amino acid transport and metabolism	Threonine aldolase		COG2008	GLY1:		1
Energy production and conversion	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit		COG2009	SdhC:		1
Energy production and conversion	Cytochrome c, mono- and diheme variants		COG2010	CccA:		1
Amino acid transport and metabolism	ABC-type methionine transport system, permease component		COG2011	MetP:		1
Carbohydrate transport and metabolism	Galactose mutarotase or related enzyme		COG2017	GalM:		1
Posttranslational modification, protein turnover, chaperones	Protein-S-isoprenylcysteine O-methyltransferase Ste14		COG2020	STE14:		1
Energy production and conversion	Electron transfer flavoprotein, alpha subunit FixB		COG2025	FixB:		1
Function unknown	Uncharacterized membrane protein, DUF368 family		COG2035	:		1
Energy production and conversion	Heterodisulfide reductase, subunit B		COG2048	HdrB:		1
Secondary metabolites biosynthesis, transport and catabolism	Acyl-CoA thioesterase PaaI, contains HGG motif		COG2050	PaaI:		1
Amino acid transport and metabolism	Predicted histidine transporter YuiF, NhaC family		COG2056	YuiF:		1
Inorganic ion transport and metabolism	Chromate transport protein ChrA		COG2059	ChrA:		1
Nucleotide transport and metabolism	Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase		COG2065	PyrR:Pyrimidine salvage		1
Amino acid transport and metabolism	Glutaminase		COG2066	GlsA:		1
Defense mechanisms	Multidrug transporter EmrE and related cation transporters		COG2076	EmrE:		1
Posttranslational modification, protein turnover, chaperones	Peroxiredoxin		COG2077	Tpx:		1
General function prediction only	Predicted flavoprotein YhiN		COG2081	YhiN:		1
Lipid transport and metabolism	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase		COG2084	MmsB:		1
General function prediction only	Predicted dinucleotide-binding enzyme		COG2085	:		1
Energy production and conversion	Electron transfer flavoprotein, alpha and beta subunits		COG2086	FixA:		1
Cell cycle control, cell division, chromosome partitioning	DNA-binding protein SpoVG, cell septation regulator		COG2088	SpoVG:		1
Replication, recombination and repair	3-methyladenine DNA glycosylase Mpg		COG2094	Mpg:		1
Coenzyme transport and metabolism	Cob(II)alamin adenosyltransferase		COG2096	PduO:Cobalamine/B12 biosynthesis		1
Cell wall/membrane/envelope biogenesis	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase		COG2103	MurQ:		1
Inorganic ion transport and metabolism	Multisubunit Na+/H+ antiporter, MnhB subunit		COG2111	MnhB:		1
Signal transduction mechanisms	Predicted Ser/Thr protein kinase		COG2112	:		1
Inorganic ion transport and metabolism	Formate/nitrite transporter FocA, FNT family		COG2116	FocA:		1
Carbohydrate transport and metabolism	N-acetylglucosaminyl deacetylase, LmbE family		COG2120	LmbE:		1
Secondary metabolites biosynthesis, transport and catabolism	Cytochrome P450		COG2124	CypX:Biotin biosynthesis		1
Defense mechanisms	Cytochrome P450		COG2124	CypX:Biotin biosynthesis		1
Nucleotide transport and metabolism	Deoxycytidylate deaminase		COG2131	ComEB:		1
Cell cycle control, cell division, chromosome partitioning	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)		COG2132	SufI:		1
Inorganic ion transport and metabolism	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)		COG2132	SufI:		1
Cell wall/membrane/envelope biogenesis	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)		COG2132	SufI:		1
Carbohydrate transport and metabolism	Glucose/arabinose dehydrogenase, beta-propeller fold		COG2133	YliI:		1
Posttranslational modification, protein turnover, chaperones	SOS response regulatory protein OraA/RecX, interacts with RecA		COG2137	RecX:		1
Coenzyme transport and metabolism	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)		COG2141	SsuD:Pyrimidine degradation		1
General function prediction only	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)		COG2141	SsuD:Pyrimidine degradation		1
Coenzyme transport and metabolism	Hydroxyethylthiazole kinase, sugar kinase family		COG2145	ThiM:Thiamine biosynthesis		1
Cell wall/membrane/envelope biogenesis	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)		COG2148	WcaJ:		1
Function unknown	Uncharacterized membrane protein YidH, DUF202 family		COG2149	YidH:		1
General function prediction only	Predicted N-acyltransferase, GNAT family		COG2153	ElaA:		1
Coenzyme transport and metabolism	Pterin-4a-carbinolamine dehydratase		COG2154	PhhB:		1
Carbohydrate transport and metabolism	L-arabinose isomerase		COG2160	AraA:		1
Cell motility	Type II secretory pathway, pseudopilin PulG		COG2165	PulG:		1
Intracellular trafficking, secretion, and vesicular transport	Type II secretory pathway, pseudopilin PulG		COG2165	PulG:		1
Extracellular structures	Type II secretory pathway, pseudopilin PulG		COG2165	PulG:		1
Replication, recombination and repair	Methylphosphotriester-DNA--protein-cysteine methyltransferase (N-terminal fragment of Ada), contains Zn-binding and two AraC-type DNA-binding domains		COG2169	AdaA:		1
Amino acid transport and metabolism	Tetrahydrodipicolinate N-succinyltransferase		COG2171	DapD:Lysine biosynthesis		1
Signal transduction mechanisms	Anti-sigma regulatory factor (Ser/Thr protein kinase)		COG2172	RsbW:		1
Replication, recombination and repair	DNA polymerase III, alpha subunit (gram-positive type)		COG2176	PolC:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein FtsX		COG2177	FtsX:		1
General function prediction only	Predicted phosphohydrolase YqeG, HAD superfamily		COG2179	YqeG:		1
Energy production and conversion	Nitrate reductase gamma subunit		COG2181	NarI:		1
Inorganic ion transport and metabolism	Nitrate reductase gamma subunit		COG2181	NarI:		1
Carbohydrate transport and metabolism	Maltose-binding periplasmic protein MalE		COG2182	MalE:		1
Transcription	Transcriptional accessory protein Tex/SPT6		COG2183	Tex:		1
Transcription	DNA-binding transcriptional regulator, FadR family		COG2186	FadR:		1
Transcription	DNA-binding transcriptional regulator, GntR family		COG2188	MngR:		1
Carbohydrate transport and metabolism	Phosphotransferase system IIA component		COG2190	NagE:		1
Amino acid transport and metabolism	Di- or tripeptidase		COG2195	PepD2:		1
Signal transduction mechanisms	HPt (histidine-containing phosphotransfer) domain		COG2198	HPtr:		1
Signal transduction mechanisms	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)		COG2200	EAL:		1
Signal transduction mechanisms	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)		COG2206	HDGYP:		1
Signal transduction mechanisms	Phosphoserine phosphatase RsbU, regulator of sigma subunit		COG2208	RsbU:		1
Transcription	Phosphoserine phosphatase RsbU, regulator of sigma subunit		COG2208	RsbU:		1
Energy production and conversion	Peroxiredoxin family protein		COG2210	YrkE:		1
Carbohydrate transport and metabolism	Na+/melibiose symporter or related transporter		COG2211	MelB:		1
Inorganic ion transport and metabolism	Multisubunit Na+/H+ antiporter, MnhF subunit		COG2212	MnhF:		1
Carbohydrate transport and metabolism	Phosphotransferase system, mannitol-specific IIBC component		COG2213	MtlA:		1
Inorganic ion transport and metabolism	K+ transport ATPase, ATPase subunit KdpB		COG2216	KdpB:		1
Carbohydrate transport and metabolism	L-ascorbate lactonase UlaG, metallo-beta-lactamase superfamily		COG2220	UlaG:		1
Cell wall/membrane/envelope biogenesis	Fructoselysine-6-P-deglycase FrlB or related protein, duplicated sugar isomerase (SIS) domain		COG2222	AgaS:		1
Inorganic ion transport and metabolism	Nitrate/nitrite transporter NarK		COG2223	NarK:		1
Energy production and conversion	Isocitrate lyase		COG2224	AceA:TCA cycle, glyoxylate bypass		1
Energy production and conversion	Malate synthase		COG2225	AceB:TCA cycle, glyoxylate bypass		1
Lipid transport and metabolism	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases		COG2230	Cfa:		1
Nucleotide transport and metabolism	Xanthine/uracil permease		COG2233	UraA:Pyrimidine degradation		1
Posttranslational modification, protein turnover, chaperones	Zn-dependent amino- or carboxypeptidase, M28 family		COG2234	Iap:		1
Amino acid transport and metabolism	Zn-dependent amino- or carboxypeptidase, M28 family		COG2234	Iap:		1
Amino acid transport and metabolism	Arginine deiminase		COG2235	ArcA:		1
Inorganic ion transport and metabolism	Mg/Co/Ni transporter MgtE (contains CBS domain)		COG2239	MgtE:		1
Cell wall/membrane/envelope biogenesis	Membrane protein involved in the export of O-antigen and teichoic acid		COG2244	RfbX:		1
Nucleotide transport and metabolism	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family		COG2252	NCS2:		1
Replication, recombination and repair	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB		COG2255	RuvB:		1
Replication, recombination and repair	Replication-associated recombination protein RarA (DNA-dependent ATPase)		COG2256	RarA:		1
Intracellular trafficking, secretion, and vesicular transport	Type III secretion system substrate exporter, FlhB-like		COG2257	YlqH:		1
Function unknown	Uncharacterized membrane protein YphA, DoxX/SURF4 family		COG2259	DoxX:		1
General function prediction only	Uncharacterized membrane protein YeaQ/YmgE, transglycosylase-associated protein family		COG2261	YeaQ:		1
Translation, ribosomal structure and biogenesis	50S ribosomal subunit-associated GTPase HflX		COG2262	HflX:		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L11 methylase PrmA		COG2264	PrmA:		1
Translation, ribosomal structure and biogenesis	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family		COG2265	TrmA:tRNA modification		1
Lipid transport and metabolism	Lysophospholipase, alpha-beta hydrolase superfamily		COG2267	PldB:		1
Function unknown	Uncharacterized membrane protein YqiK, contains Band7/PHB/SPFH domain		COG2268	YqiK:		1
General function prediction only	MFS-type transporter involved in bile tolerance, Atg22 family		COG2270	BtlA:		1
Carbohydrate transport and metabolism	Sugar phosphate permease		COG2271	UhpC:		1
Carbohydrate transport and metabolism	Beta-glucanase, GH16 family		COG2273	BglS:		1
Carbohydrate transport and metabolism	Citrate lyase beta subunit		COG2301	CitE:		1
General function prediction only	RNA-binding protein YlmH, contains S4-like domain		COG2302	YlmH:		1
General function prediction only	Predicted RNA-binding protein, associated with RNAse of E/G family, DUF402 domain		COG2306	:		1
Amino acid transport and metabolism	Leucyl aminopeptidase (aminopeptidase T)		COG2309	AmpS:		1
Function unknown	Uncharacterized membrane protein YeiB		COG2311	YeiB:		1
General function prediction only	Uncharacterized membrane protein YozV, TM2 domain, contains pTyr		COG2314	TM2:		1
Posttranslational modification, protein turnover, chaperones	Zn-dependent carboxypeptidase, M32 family		COG2317	YpwA:		1
Secondary metabolites biosynthesis, transport and catabolism	Bacillithiol/mycothiol S-transferase BstA/DinB, DinB/YfiT family (unrelated to E. coli DinB)		COG2318	DinB:		1
General function prediction only	GrpB domain, predicted nucleotidyltransferase, UPF0157 family		COG2320	GrpB:		1
General function prediction only	Predicted metalloprotease		COG2321	YpfJ:		1
General function prediction only	Predicted membrane metallochaperone YozB (3H, Sco1 fusion), DUF420 family		COG2322	YozB:		1
Function unknown	Uncharacterized membrane protein		COG2324	:		1
Energy production and conversion	Polyphosphate kinase 2, PPK2 family		COG2326	PPK2:		1
Coenzyme transport and metabolism	Heme-degrading monooxygenase HmoA and related ABM domain proteins		COG2329	HmoA:		1
Intracellular trafficking, secretion, and vesicular transport	DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily		COG2333	ComEC:		1
Signal transduction mechanisms	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist		COG2334	SrkA:Threonine biosynthesis		1
Defense mechanisms	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module		COG2337	MazF:		1
Signal transduction mechanisms	Membrane proteinase PrsW, cleaves anti-sigma factor RsiW, M82 family		COG2339	PrsW:		1
Cell cycle control, cell division, chromosome partitioning	Spore germination protein YkwD and related proteins with CAP (CSP/antigen 5/PR1) domain		COG2340	YkwD:		1
General function prediction only	Spore germination protein YkwD and related proteins with CAP (CSP/antigen 5/PR1) domain		COG2340	YkwD:		1
Carbohydrate transport and metabolism	Endo alpha-1,4 polygalactosaminidase, GH114 family (was erroneously annotated as Cys-tRNA synthetase)		COG2342	:		1
Transcription	NADH/NAD ratio-sensing transcriptional regulator Rex		COG2344	Rex:		1
Inorganic ion transport and metabolism	Truncated hemoglobin YjbI		COG2346	YjbI:		1
Cell wall/membrane/envelope biogenesis	Lipid II:glycine glycyltransferase (Peptidoglycan interpeptide bridge formation enzyme)		COG2348	FmhB:		1
General function prediction only	Polyisoprenoid-binding periplasmic protein YceI		COG2353	YceI:		1
Nucleotide transport and metabolism	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)		COG2357	YjbM:		1
Signal transduction mechanisms	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)		COG2357	YjbM:		1
Function unknown	Stage V sporulation protein SpoVS, predicted DNA-binding, AlbA superfamily		COG2359	SpoVS:		1
Function unknown	Uncharacterized membrane protein YgdD, TMEM256/DUF423 family		COG2363	YgdD:		1
Function unknown	Uncharacterized membrane protein YczE		COG2364	YczE:		1
General function prediction only	Predicted extracellular nuclease		COG2374	:		1
Carbohydrate transport and metabolism	Dihydroxyacetone kinase		COG2376	DAK1:Isoprenoid biosynthesis		1
Transcription	Predicted DNA-binding transcriptional regulator YobV, contains HTH and WYL domains		COG2378	YobV:		1
Translation, ribosomal structure and biogenesis	tRNA A22 N1-methylase		COG2384	TrmK:tRNA modification		1
Function unknown	Uncharacterized metal-binding protein, DUF2227 family		COG2389	:		1
Transcription	DNA-binding transcriptional regulator LsrR, DeoR family		COG2390	DeoR:		1
