L1	L2	L3	KO	Function	EC	Count
General function prediction only	YciI superfamily enzyme, includes 5-CHQ dehydrochlorinase, contains active-site pHis		COG2350	YciI:		1
Nucleotide transport and metabolism	5-hydroxyisourate hydrolase (purine catabolism), transthyretin-related family		COG2351	HiuH:		1
Energy production and conversion	Phosphoenolpyruvate carboxylase		COG2352	Ppc:Urea cycle		1
General function prediction only	Polyisoprenoid-binding periplasmic protein YceI		COG2353	YceI:		1
Replication, recombination and repair	Membrane protein MutK/YedI, may be involved in DNA repair		COG2354	MutK:		1
Posttranslational modification, protein turnover, chaperones	Zn-dependent dipeptidase, microsomal dipeptidase homolog		COG2355	:		1
Amino acid transport and metabolism	Zn-dependent dipeptidase, microsomal dipeptidase homolog		COG2355	:		1
Replication, recombination and repair	Endonuclease I		COG2356	EndA:		1
Nucleotide transport and metabolism	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)		COG2357	YjbM:		1
Signal transduction mechanisms	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)		COG2357	YjbM:		1
General function prediction only	TRAP-type uncharacterized transport system, periplasmic component		COG2358	Imp:		1
Posttranslational modification, protein turnover, chaperones	Leu/Phe-tRNA-protein transferase		COG2360	Aat:		1
Defense mechanisms	HEPN domain protein, predicted toxin of MNT-HEPN system		COG2361	HEPN:		1
Function unknown	Uncharacterized membrane protein YgdD, TMEM256/DUF423 family		COG2363	YgdD:		1
Secondary metabolites biosynthesis, transport and catabolism	Acyl-homoserine lactone (AHL) acylase PvdQ		COG2366	PvdQ:		1
Posttranslational modification, protein turnover, chaperones	Hydrogenase/urease accessory protein HupE		COG2370	HupE:		1
Posttranslational modification, protein turnover, chaperones	Urease accessory protein UreE		COG2371	UreE:		1
Carbohydrate transport and metabolism	Dihydroxyacetone kinase		COG2376	DAK1:Isoprenoid biosynthesis		1
Cell wall/membrane/envelope biogenesis	1,6-Anhydro-N-acetylmuramate kinase		COG2377	AnmK:		1
Transcription	Predicted DNA-binding transcriptional regulator YobV, contains HTH and WYL domains		COG2378	YobV:		1
Posttranslational modification, protein turnover, chaperones	ABC-type transport system involved in cytochrome c biogenesis, permease component		COG2386	CcmB:		1
General function prediction only	Predicted acetyltransferase, GNAT superfamily		COG2388	YidJ:		1
Transcription	DNA-binding transcriptional regulator LsrR, DeoR family		COG2390	DeoR:		1
General function prediction only	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains		COG2391	YedE:		1
Replication, recombination and repair	Ferritin-like DNA-binding protein, DPS (DNA Protection under Starvation) family		COG2406	DPS:		1
Energy production and conversion	Ferredoxin-like protein FixX		COG2440	FixX:		1
Coenzyme transport and metabolism	Riboflavin transporter RibN, EamA domain		COG2510	RibN:		1
Carbohydrate transport and metabolism	2-Methylisocitrate lyase and related enzymes, PEP mutase family		COG2513	PrpB:		1
Secondary metabolites biosynthesis, transport and catabolism	Catechol-2,3-dioxygenase		COG2514	CatE:		1
Amino acid transport and metabolism	1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase, PLP-dependent ACC family		COG2515	Acd:		1
Posttranslational modification, protein turnover, chaperones	Protein-L-isoaspartate O-methyltransferase		COG2518	Pcm:		1
Translation, ribosomal structure and biogenesis	tRNA A58 N-methylase Trm61		COG2519	Gcd14:tRNA modification		1
Translation, ribosomal structure and biogenesis	tRNA 2-selenouridine synthase SelU, contains rhodanese domain		COG2603	SelU:tRNA modification		1
Translation, ribosomal structure and biogenesis	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC		COG2606	EbsC:		1
General function prediction only	Predicted ATPase, AAA+ superfamily		COG2607	Atu1564:		1
Energy production and conversion	Pyruvate dehydrogenase complex, dehydrogenase (E1) component		COG2609	AceE:Pyruvate oxidation		1
Carbohydrate transport and metabolism	H+/gluconate symporter GntT or related permease, GntP/DsdX family		COG2610	GntT:		1
Signal transduction mechanisms	Hemerythrin		COG2703	:		1
Carbohydrate transport and metabolism	6-phosphogluconolactonase, cycloisomerase 2 family		COG2706	Pgl:		1
Amino acid transport and metabolism	Glycine cleavage system regulator GcvR		COG2716	GcvR:		1
Energy production and conversion	Heme-binding membrane subunit of periplasmic DMSO/TMAO and protein-methionine-sulfoxide reductases		COG2717	MsrQ:		1
General function prediction only	Uncharacterized conserved protein YeaH/YhbH, required for sporulation, DUF444 family		COG2718	YeaH:		1
Cell cycle control, cell division, chromosome partitioning	Stage V sporulation protein SpoVR/YcgB, involved in spore cortex formation (function unknown)		COG2719	SpoVR:		1
Carbohydrate transport and metabolism	Altronate dehydratase		COG2721	UxaA:		1
Carbohydrate transport and metabolism	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase		COG2723	BglB:		1
Carbohydrate transport and metabolism	Aryl-phospho-beta-D-glucosidase BglC, GH1 family		COG2730	BglC:		1
Transcription	Negative regulator of flagellin synthesis (anti-sigma28 factor)		COG2747	FlgM:		1
Cell motility	Negative regulator of flagellin synthesis (anti-sigma28 factor)		COG2747	FlgM:		1
Cell cycle control, cell division, chromosome partitioning	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK		COG2755	TesA:		1
Lipid transport and metabolism	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK		COG2755	TesA:		1
Signal transduction mechanisms	Predicted Ser/Thr protein kinase		COG2766	PrkA:		1
Function unknown	Uncharacterized Fe-S cluster protein		COG2768	:		1
Mobilome: prophages, transposons	Transposase InsO and inactivated derivatives		COG2801	Tra5:		1
Function unknown	Uncharacterized conserved protein, LON_N-like domain, ASCH/PUA-like superfamily		COG2802	LON/PUA:		1
Cell motility	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB		COG2804	PulE:		1
Intracellular trafficking, secretion, and vesicular transport	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB		COG2804	PulE:		1
Extracellular structures	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB		COG2804	PulE:		1
Cell motility	Type IV pilus assembly protein PilT, pilus retraction ATPase		COG2805	PilT:		1
Extracellular structures	Type IV pilus assembly protein PilT, pilus retraction ATPase		COG2805	PilT:		1
Inorganic ion transport and metabolism	Cyanate permease		COG2807	CynX:		1
Replication, recombination and repair	DNA polymerase III, gamma/tau subunits		COG2812	DnaX:		1
Translation, ribosomal structure and biogenesis	16S rRNA G1207 methylase RsmC		COG2813	RsmC:16S rRNA modification		1
Nucleotide transport and metabolism	NADH pyrophosphatase NudC, Nudix superfamily		COG2816	NPY1:		1
Replication, recombination and repair	3-methyladenine DNA glycosylase Tag		COG2818	Tag:		1
General function prediction only	Predicted hydrolase of the alpha/beta superfamily		COG2819	YbbA:		1
Nucleotide transport and metabolism	Uridine phosphorylase		COG2820	Udp:Pyrimidine salvage		1
Cell wall/membrane/envelope biogenesis	Osmotically-inducible protein OsmY, contains BON domain		COG2823	OsmY:		1
General function prediction only	Uncharacterized Zn-ribbon-containing protein		COG2824	PhnA:		1
Cell wall/membrane/envelope biogenesis	Periplasmic chaperone for outer membrane proteins, Skp family		COG2825	HlpA:		1
Posttranslational modification, protein turnover, chaperones	Periplasmic chaperone for outer membrane proteins, Skp family		COG2825	HlpA:		1
Replication, recombination and repair	Predicted endonuclease, GIY-YIG superfamily		COG2827	YhbQ:		1
Energy production and conversion	2-Methylaconitate cis-trans-isomerase PrpF (2-methyl citrate pathway)		COG2828	PrpF:		1
Intracellular trafficking, secretion, and vesicular transport	Hemolysin activation/secretion protein		COG2831	FhaC:		1
Function unknown	Uncharacterized membrane protein YbaN, DUF454 family		COG2832	YbaN:		1
Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein-sorting protein		COG2834	LolA:		1
Translation, ribosomal structure and biogenesis	RNA methyltransferase activator Trm112/YbaR		COG2835	Trm112:		1
Function unknown	Uncharacterized membrane protein, DsbD domain		COG2836	DsbD:		1
Inorganic ion transport and metabolism	Periplasmic deferrochelatase/peroxidase EfeB		COG2837	EfeB:		1
Energy production and conversion	Monomeric isocitrate dehydrogenase		COG2838	IcdM:TCA cycle		1
Replication, recombination and repair	DNA-nicking endonuclease, Smr domain		COG2840	SmrA:		1
Function unknown	Uncharacterized conserved protein YdcH, DUF465 family		COG2841	YdcH:		1
Cell wall/membrane/envelope biogenesis	Poly-gamma-glutamate biosynthesis protein CapA/YwtB (capsule formation), metallophosphatase superfamily		COG2843	CapA:		1
Posttranslational modification, protein turnover, chaperones	UTP:GlnB (protein PII) uridylyltransferase		COG2844	GlnD:		1
Signal transduction mechanisms	UTP:GlnB (protein PII) uridylyltransferase		COG2844	GlnD:		1
Inorganic ion transport and metabolism	Copper(I)-binding protein		COG2847	:		1
Defense mechanisms	Antitoxin component YwqK of the YwqJK toxin-antitoxin module		COG2849	YwqK:		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L16 Arg81 hydroxylase, contains JmjC domain		COG2850	RoxA:		1
Energy production and conversion	Mg2+/citrate symporter		COG2851	CitM:		1
Replication, recombination and repair	Very-short-patch-repair endonuclease		COG2852	YcjD:		1
Cell wall/membrane/envelope biogenesis	Lipoprotein subunit MlaA of the ABC-type intermembrane phospholipid transporter Mla		COG2853	MlaA:		1
Cell wall/membrane/envelope biogenesis	Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla		COG2854	MlaC:		1
Posttranslational modification, protein turnover, chaperones	Zn-dependent peptidase ImmA, M78 family		COG2856	ImmA:		1
Energy production and conversion	Cytochrome c1		COG2857	CYT1:		1
Cell wall/membrane/envelope biogenesis	Outer membrane channel-forming protein BP26/OMP28, SIMPL family		COG2859	SIMPL:		1
Function unknown	Uncharacterized membrane protein YqhA		COG2862	YqhA:		1
Energy production and conversion	Cytochrome c553		COG2863	CytC553:		1
Energy production and conversion	Cytochrome b subunit of formate dehydrogenase		COG2864	FdnI:		1
Transcription	Predicted transcriptional regulator, contains HTH domain		COG2865	:		1
Translation, ribosomal structure and biogenesis	Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module		COG2867	PasT:		1
Energy production and conversion	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrC		COG2869	NqrC:Na+-translocating NADH dehydrogenase		1
Cell wall/membrane/envelope biogenesis	ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase		COG2870	RfaE:		1
Energy production and conversion	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrF		COG2871	NqrF:Na+-translocating NADH dehydrogenase		1
Cell wall/membrane/envelope biogenesis	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase		COG2877	KdsA:Lipid A biosynthesis		1
Function unknown	Uncharacterized short protein YbdD, DUF466 family		COG2879	YbdD:		1
Cell motility	Flagellar biosynthesis chaperone FliJ		COG2882	FliJ:		1
Cell cycle control, cell division, chromosome partitioning	Cell division ATPase FtsE		COG2884	FtsE:		1
Translation, ribosomal structure and biogenesis	Methylase of polypeptide chain release factors		COG2890	HemK:		1
Cell wall/membrane/envelope biogenesis	Cell shape-determining protein MreD		COG2891	MreD:		1
Cell cycle control, cell division, chromosome partitioning	Septum site-determining ATPase MinD		COG2894	MinD:		1
Inorganic ion transport and metabolism	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family		COG2895	CysN:Cysteine biosynthesis		1
Coenzyme transport and metabolism	GTP 3',8-cyclase (molybdenum cofactor biosynthesis protein MoaA)		COG2896	MoaA:Molybdopterin biosynthesis		1
Lipid transport and metabolism	Lysylphosphatidylglycerol synthetase MprF, lysyl-tRNA-binding C-terminal domain		COG2898	MprF2:		1
Function unknown	Uncharacterized coiled-coil protein SlyX (sensitive to lysis X)		COG2900	SlyX:		1
Transcription	DNA-binding protein Fis (factor for inversion stimulation)		COG2901	Fis:		1
Amino acid transport and metabolism	NAD-specific glutamate dehydrogenase		COG2902	Gdh2:		1
Translation, ribosomal structure and biogenesis	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, N-terminal domain		COG2904	QueFN:		1
Signal transduction mechanisms	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains		COG2905	:		1
Inorganic ion transport and metabolism	Bacterioferritin-associated ferredoxin		COG2906	Bfd:		1
Cell wall/membrane/envelope biogenesis	UDP-2,3-diacylglucosamine pyrophosphatase LpxH		COG2908	LpxH:		1
Transcription	ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT		COG2909	MalT:		1
General function prediction only	Putative NADH-flavin reductase		COG2910	YwnB:		1
Intracellular trafficking, secretion, and vesicular transport	Autotransporter translocation and assembly protein TamB		COG2911	TamB:		1
Signal transduction mechanisms	Regulator of sirC expression, contains transglutaminase-like and TPR domains		COG2912	SirB1:		1
Cell wall/membrane/envelope biogenesis	Outer membrane protein assembly factor BamE, lipoprotein component of the BamABCDE complex		COG2913	BamE:		1
Defense mechanisms	Putative antitoxin component PasI (RatB) of the RatAB toxin-antitoxin module, ubiquitin-RnfH superfamily		COG2914	PasI:		1
Mobilome: prophages, transposons	Regulator of phage lambda lysogenization HflD, binds to CII and stimulates its degradation		COG2915	HflD:		1
Signal transduction mechanisms	Regulator of phage lambda lysogenization HflD, binds to CII and stimulates its degradation		COG2915	HflD:		1
Cell cycle control, cell division, chromosome partitioning	Intracellular septation protein A		COG2917	YciB:		1
Coenzyme transport and metabolism	Gamma-glutamylcysteine synthetase		COG2918	GshA:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein FtsB		COG2919	FtsB:		1
Translation, ribosomal structure and biogenesis	Sulfur transfer complex TusBCD TusE component, DsrC family (tRNA 2-thiouridine synthesizing protein C)		COG2920	TusE:		1
Signal transduction mechanisms	Putative lipoate-binding regulatory protein, UPF0250 family		COG2921	YbeD:		1
Translation, ribosomal structure and biogenesis	Sulfur transfer complex TusBCD TusC component, DsrF family		COG2923	DsrF:		1
Inorganic ion transport and metabolism	Fe-S cluster biosynthesis and repair protein YggX		COG2924	YggX:		1
Posttranslational modification, protein turnover, chaperones	Fe-S cluster biosynthesis and repair protein YggX		COG2924	YggX:		1
Replication, recombination and repair	Exonuclease I (degrades ssDNA)		COG2925	SbcB:		1
Replication, recombination and repair	DNA polymerase III, chi subunit		COG2927	HolC:		1
Function unknown	Uncharacterized membrane protein		COG2928	:		1
